4	10	iztapalapa	viernes	llamada del 911	lesionado	2020	0.5994257325719542	0.4005742674280458	0
4	16	benito juarez	viernes	radio	accidente	2020	0.44077011434169255	0.5592298856583074	1
4	9	tlalpan	viernes	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	14	iztapalapa	viernes	llamada del 911	accidente	2020	0.60049519925669	0.3995048007433099	0
4	21	iztapalapa	viernes	llamada del 911	lesionado	2020	0.6287948335012794	0.3712051664987206	0
4	22	venustiano carranza	jueves	boton de auxilio	accidente	2020	0.5256149385870412	0.4743850614129587	0
4	20	iztapalapa	viernes	boton de auxilio	accidente	2020	0.5256149385870412	0.4743850614129587	0
4	1	miguel hidalgo	viernes	radio	accidente	2020	0.4377780809295284	0.5622219190704716	1
4	0	alvaro obregon	viernes	llamada del 911	accidente	2020	0.5918623029587546	0.4081376970412453	0
4	16	gustavo a madero	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	14	tlalpan	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	23	tlalpan	viernes	llamada del 911	accidente	2020	0.597060189600515	0.40293981039948507	0
4	20	iztapalapa	viernes	radio	accidente	2020	0.4616222298686893	0.5383777701313107	1
4	13	miguel hidalgo	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	14	cuajimalpa	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	15	benito juarez	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	15	xochimilco	viernes	llamada del 911	accidente	2020	0.6071805169102642	0.39281948308973574	0
4	21	alvaro obregon	viernes	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	20	benito juarez	viernes	llamada del 911	accidente	2020	0.5971006696724226	0.4028993303275774	0
4	17	iztacalco	viernes	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	9	benito juarez	viernes	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	11	alvaro obregon	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	21	cuauhtemoc	viernes	llamada del 911	lesionado	2020	0.6081430845796092	0.39185691542039075	0
4	19	magdalena contreras	viernes	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	22	iztapalapa	viernes	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	21	xochimilco	viernes	llamada del 911	accidente	2020	0.6207254010640992	0.3792745989359007	0
4	16	iztapalapa	viernes	llamada del 911	accidente	2020	0.6061072212561166	0.3938927787438834	0
4	0	cuauhtemoc	viernes	llamada del 911	accidente	2020	0.5884947297854823	0.41150527021451766	0
4	22	gustavo a madero	viernes	llamada del 911	accidente	2020	0.597060189600515	0.40293981039948507	0
4	15	cuauhtemoc	viernes	llamada del 911	lesionado	2020	0.6082520595275542	0.39174794047244577	0
4	13	tlalpan	sabado	radio	accidente	2020	0.44077011434169255	0.5592298856583074	1
4	15	cuajimalpa	viernes	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	19	gustavo a madero	viernes	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	22	coyoacan	viernes	llamada del 911	lesionado	2020	0.6147428342067806	0.38525716579321945	0
4	15	venustiano carranza	viernes	llamada del 911	lesionado	2020	0.6082520595275542	0.39174794047244577	0
